"","ID","clust","nh","region","district","ez","loc2","loc5","loc3","region_Western","region_Central","region_Greater_Accra","region_Volta","region_Eastern","region_Ashanti","region_Brong_Ahafo","region_Northern","region_Upper_East","region_Upper_West","ez_Costal","ez_Forest","ez_Savannah","loc2_Rural","loc2_Urban","farmer","fishing","own_business","farm_size","profit","profit_per_acre","profit_usd","profit_per_acre_usd","profit_log","profit_per_acre_log","pid","spouse_live_hh","sex_male","agey","educ_none","educ_bece","educ_voc","educ_O_level","educ_sss","educ_a_level","educ_t_cert","educ_nurse","educ_tech","educ_bach","educ_master","educ_phd","educ_other","educ_advanced","do_math","light_eletricity","light_generator","light_others","cooking_full_gas","cooking_full_eletricity","cooking_other","toilet_flush","toilet_latrine","toilet_others","wall_mud","wall_wood","wall_iron","wall_stone","wall_cement","wall_other","harvest_sold_pre","harvest_sold_gate","harvest_sold_market","harvest_sold_consumer","harvest_sold_state_org","harvest_sold_coop","paid_at_sale","paid_at_week","paid_at_month","paid_at_over_m","males_on_farme","females_on_farme","workers_on_farm","most_impor_farming","most_impor_fishing","moto_road","moto_road_impassable","have_bar","have_post_of_pub_telephone","have_bank","have_daily_mkt","have_week_mkt","public_transp","people_come_for_job_farming","have_hospital","have_agric_ext_center","have_cooperative","any_farm_use_fert","any_farm_use_inset_herb","any_farm_use_irrigate","mutual_aid_farm","fitted","residuals","stand_res"
"29","4012_5",4012,5,"Western",3,"Costal","Rural","Rural_Coastal","Rural",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,TRUE,FALSE,11.1111111111111,1095000,98550,308.450704225352,27.7605633802817,15.2108253124049,12.802879703753,1,TRUE,TRUE,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13.3204784827755,-0.517598779022529,-0.988032942114233
"30","4012_7",4012,7,"Western",3,"Costal","Rural","Rural_Coastal","Rural",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,0.5,-337.628818996247,-675.257637992494,-0.0951067095764076,-0.190213419152815,14.8942286529006,15.5873758334605,1,FALSE,FALSE,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14.6643558466676,0.923019986792935,1.76481529497667
"31","4012_9",4012,9,"Western",3,"Costal","Rural","Rural_Coastal","Rural",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,TRUE,FALSE,6,4214462.14285714,702410.357142857,1187.17243460765,197.862072434608,15.7834207699421,13.991661300714,1,TRUE,TRUE,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13.8364621027736,0.155199197940427,0.296585415670448
"32","4012_13",4012,13,"Western",3,"Costal","Rural","Rural_Coastal","Rural",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,0.444444444444444,702240,1580040,197.814084507042,445.081690140845,15.1084511439116,15.919381360128,1,TRUE,TRUE,59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14.3616993261416,1.55768203398641,2.97537494623499
"33","4012_14",4012,14,"Western",3,"Costal","Rural","Rural_Coastal","Rural",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,2,164240,82120,46.2647887323944,23.1323943661972,14.948680396006,14.2555332154461,1,TRUE,TRUE,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14.2009772848441,0.0545559306019222,0.104162076901693
"34","4012_15",4012,15,"Western",3,"Costal","Rural","Rural_Coastal","Rural",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3,1037330,345776.666666667,292.205633802817,97.4018779342723,15.1964342223496,14.0978219336815,1,TRUE,TRUE,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14.1671372039741,-0.0693152702925591,-0.132324739664091
"35","4012_18",4012,18,"Western",3,"Costal","Rural","Rural_Coastal","Rural",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,4,130660,32665,36.8056338028169,9.20140845070422,14.93780838276,13.5515140216401,1,FALSE,FALSE,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14.1574998490748,-0.605985827434719,-1.15706472033866
"36","4012_19",4012,19,"Western",3,"Costal","Rural","Rural_Coastal","Rural",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,2,726185.714285714,363092.857142857,204.559356136821,102.27967806841,15.1150018421195,14.4218546615595,1,TRUE,TRUE,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14.1789840289282,0.242870632631279,0.463811270864158
"37","4019_1",4019,1,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,2,316916.25,158458.125,89.2721830985916,44.6360915492958,14.9966734986876,14.3035263181276,1,TRUE,TRUE,45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,0,13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,14.0106860399313,0.292840278196269,0.558467818876826
"38","4019_3",4019,3,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,4,544775.773809524,136193.943452381,153.457964453387,38.3644911133467,15.0642714065078,13.6779770453879,1,TRUE,TRUE,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.6756627655965,0.00231427979135303,0.00441322072925456
"39","4019_4",4019,4,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,2,132620,66310,37.3577464788732,18.6788732394366,14.9384462199049,14.2452990393449,1,FALSE,FALSE,68,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,14.0224420770977,0.222856962247191,0.425067479927271
"40","4019_5",4019,5,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,TRUE,FALSE,3,819339.094465913,273113.031488638,230.799744919976,76.9332483066585,15.1400847940429,14.0414725053748,1,FALSE,FALSE,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.911283841736,0.130188663638827,0.248320379573312
"41","4019_6",4019,6,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3.5,563653.845238095,161043.955782313,158.775731052985,45.364494586567,15.0696721604661,13.8169091919707,1,FALSE,TRUE,65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.8176960646992,-0.000786872728496979,-0.00150197375047783
"42","4019_7",4019,7,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,17,869308.571428571,51135.7983193277,244.875653923541,14.4044502307965,15.1532849780575,12.3200716340013,1,TRUE,TRUE,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31,0,31,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,12.3876352804232,-0.0675636464219141,-0.128865179999357
"43","4019_9",4019,9,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,5,1570374,314074.8,442.358873239437,88.4717746478873,15.3221665824851,13.712728670051,1,TRUE,TRUE,48,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,0,14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.5700441590125,0.142684511038511,0.272057999223413
"44","4019_10",4019,10,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,9,1252080,139120,352.698591549296,39.1887323943662,15.249004485278,13.0517799079418,1,TRUE,TRUE,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.1826188979352,-0.130838989993417,-0.249460126849314
"45","4019_11",4019,11,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,3.5,283308.333333333,80945.2380952381,79.8051643192488,22.8014755197854,14.9863049348977,13.7335419664024,1,FALSE,FALSE,52,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.8351920450416,-0.101650078639256,-0.193815414741799
"46","4019_12",4019,12,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3,540916.357142857,180305.452380952,152.370804828974,50.7902682763246,15.0631636807877,13.9645513921196,1,FALSE,TRUE,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.7662477895522,0.198303602567396,0.378474637862908
"47","4019_13",4019,13,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,3.5,126449.047004386,36128.2991441103,35.6194498603905,10.1769856743973,14.9364366469513,13.6836736784559,1,FALSE,FALSE,65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.8450747914975,-0.161401113041633,-0.307788227865134
"48","4019_15",4019,15,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,5.5,3363961.42857143,611629.350649351,947.59476861167,172.289957929395,15.6568862353732,13.9521381431347,1,TRUE,TRUE,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.5429404303466,0.409197712788117,0.780152793981298
"49","4019_16",4019,16,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,1,-18083.75,-18083.75,-5.09401408450704,-5.09401408450704,14.8881761396303,14.8881761396303,1,FALSE,FALSE,62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,14.2251403423174,0.663035797312927,1.264282549386
"50","4019_17",4019,17,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,2.5,273215,109286,76.9619718309859,30.7847887323944,14.9831698762455,14.0668791443713,1,FALSE,FALSE,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.9591545722195,0.107724572151759,0.205395509183673
"51","4019_18",4019,18,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,3,370000,123333.333333333,104.225352112676,34.7417840375587,15.0128347487679,13.9142224600998,1,FALSE,FALSE,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,14.0572667963698,-0.143044336269996,-0.272851153708179
"52","4019_19",4019,19,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,4,1284618.33333333,321154.583333333,361.864319248826,90.4660798122066,15.2567340895121,13.8704397283922,1,TRUE,TRUE,42,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.791494074039,0.0789456543532108,0.150539632482631
"53","4019_20",4019,20,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,TRUE,5,613066.666666667,122613.333333333,172.694835680751,34.5389671361502,15.0836719218302,13.4742340093961,1,FALSE,FALSE,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.6691505276521,-0.19491651825604,-0.371637383944997
"54","4022_1",4022,1,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,TRUE,FALSE,3.5,587658.547619048,167902.442176871,165.537619047619,47.296462585034,15.0764977138748,13.8237347453795,1,FALSE,FALSE,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.0447795368202,-0.221044791440708,-0.42205272501567
"55","4022_2",4022,2,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,12.5,358810,28704.8,101.07323943662,8.08585915492958,15.0094496319627,12.4837209876545,1,TRUE,TRUE,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.9653335321852,-0.481612544530738,-0.918629489173552
"56","4022_3",4022,3,"Central",1,"Costal","Rural","Rural_Coastal","Rural",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,19,444849.928571429,23413.1541353383,125.309839034205,6.5952546860108,15.0351878174393,12.0907488382729,1,FALSE,TRUE,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.3456041583259,-0.254855320052975,-0.486711489810577
